stationcode,fueltype,price,lastupdated
2875,PDL,175.9,07/05/2025 03:08:26
2875,U91,169.9,07/05/2025 03:08:26
288,E10,160.9,18/05/2025 06:36:10
288,LPG,109.9,28/02/2025 00:38:12
288,P95,175.9,18/05/2025 06:32:09
288,P98,183.9,18/05/2025 06:32:09
288,PDL,179.9,12/05/2025 05:08:06
288,U91,162.9,18/05/2025 06:36:10
289,E10,161.9,16/05/2025 20:58:07
289,P95,176.9,16/05/2025 20:58:07
289,P98,184.9,16/05/2025 20:58:07
289,PDL,171.9,13/05/2025 02:50:28
289,U91,163.9,16/05/2025 20:58:07
29,DL,177.9,08/05/2025 05:45:47
29,E10,170.9,08/05/2025 05:45:47
29,P95,187.9,08/05/2025 05:45:47
29,P98,195.9,08/05/2025 05:45:47
29,U91,172.9,08/05/2025 05:45:47
290,E10,164.9,15/05/2025 20:52:11
290,P98,187.9,15/05/2025 20:52:11
290,PDL,171.9,14/05/2025 03:50:32
290,U91,166.9,15/05/2025 20:52:11
291,DL,187.9,12/05/2025 04:15:47
291,E10,168.9,17/05/2025 01:20:40
291,P95,181.9,17/05/2025 01:20:40
291,P98,189.9,17/05/2025 01:20:40
292,E10,157.9,17/05/2025 00:54:07
292,P95,172.9,17/05/2025 00:52:10
292,P98,180.9,17/05/2025 00:52:10
292,PDL,175.9,13/05/2025 03:24:22
292,U91,159.9,17/05/2025 00:54:07
293,E10,160.9,14/05/2025 02:52:25
293,P95,175.9,14/05/2025 02:52:24
293,P98,183.9,14/05/2025 02:52:25
293,PDL,180.9,16/05/2025 05:20:26
293,U91,162.9,14/05/2025 02:52:24
294,E10,156.7,17/05/2025 03:24:08
294,P95,171.7,17/05/2025 03:24:08
294,P98,179.7,17/05/2025 03:22:13
294,PDL,179.9,15/04/2025 21:04:08
294,U91,158.7,17/05/2025 03:24:08
295,E10,163.9,17/05/2025 22:22:07
295,LPG,109.9,28/02/2025 05:04:09
295,P95,178.9,17/05/2025 22:22:06
295,P98,186.9,17/05/2025 22:22:06
295,PDL,185.9,07/05/2025 05:06:13
295,U91,165.9,17/05/2025 22:22:06
297,E10,167.9,15/05/2025 20:58:07
297,LPG,109.9,09/05/2025 23:59:19
297,P98,190.9,15/05/2025 20:56:07
297,PDL,183.9,11/04/2025 07:10:09
297,U91,169.9,15/05/2025 20:58:07
299,P95,183.9,15/05/2025 07:29:39
299,P98,192.9,15/05/2025 07:29:39
299,PDL,179.9,13/05/2025 23:25:02
299,U91,165.9,15/05/2025 07:29:39
3,E10,155.9,17/05/2025 01:20:40
3,P95,174.9,17/05/2025 01:20:40
3,P98,182.9,17/05/2025 01:20:40
3,PDL,176.9,07/05/2025 02:35:37
3,U91,157.9,17/05/2025 01:20:40
30,DL,183.9,16/05/2025 03:20:41
30,E10,168.9,17/05/2025 03:05:36
30,P98,193.9,17/05/2025 03:05:36
30,U91,170.9,17/05/2025 03:05:36
300,E10,168.9,17/05/2025 03:24:00
300,P95,184.9,16/05/2025 04:16:30
300,P98,193.9,16/05/2025 04:16:30
300,PDL,187.9,12/05/2025 06:16:25
301,P95,175.9,16/05/2025 05:54:15
301,P98,184.9,16/05/2025 05:54:15
301,PDL,184.9,06/05/2025 05:50:11
301,U91,159.9,16/05/2025 05:54:15
302,DL,176.9,12/05/2025 04:05:42
302,P95,178.9,17/05/2025 01:15:44
302,P98,186.9,17/05/2025 01:15:44
302,U91,161.9,17/05/2025 01:15:44
306,E10,157.9,18/05/2025 06:52:12
306,P95,172.9,18/05/2025 06:52:11
306,P98,180.9,18/05/2025 06:52:12
306,PDL,175.9,14/03/2025 04:48:19
306,U91,159.9,18/05/2025 06:54:07
308,E10,165.9,16/05/2025 03:08:12
308,P95,180.9,16/05/2025 03:08:11
308,P98,188.9,16/05/2025 03:08:11
308,PDL,169.9,11/05/2025 04:26:06
308,U91,167.9,16/05/2025 03:08:11
309,E10,167.9,17/05/2025 22:14:08
309,P95,182.9,17/05/2025 22:12:06
309,P98,190.9,17/05/2025 22:14:08
309,PDL,189.9,06/05/2025 12:20:27
309,U91,169.9,17/05/2025 22:14:08
310,E10,179.9,17/05/2025 21:54:08
310,LPG,109.9,07/03/2025 01:41:32
310,P98,202.9,17/05/2025 21:52:11
310,PDL,189.9,16/05/2025 07:38:19
310,U91,181.9,17/05/2025 21:52:10
311,E10,173.9,17/05/2025 03:52:11
311,LPG,109.9,20/04/2025 05:47:51
311,P95,188.9,17/05/2025 03:52:11
311,P98,196.9,17/05/2025 03:52:11
311,PDL,184.9,12/05/2025 07:38:06
311,U91,175.9,17/05/2025 03:52:11
312,E10,150.9,17/05/2025 22:16:11
312,P95,165.9,17/05/2025 22:16:11
312,P98,173.9,17/05/2025 22:14:08
312,PDL,171.9,17/05/2025 22:16:11
312,U91,152.9,17/05/2025 22:16:11
313,DL,168.9,13/05/2025 06:30:53
313,E10,149.9,15/05/2025 01:35:39
313,P95,166.9,15/05/2025 01:35:39
313,P98,174.9,15/05/2025 01:35:39
313,U91,151.9,15/05/2025 01:35:39
314,E10,157.5,17/05/2025 22:08:15
314,P95,172.5,17/05/2025 22:04:06
314,P98,180.5,17/05/2025 22:08:15
314,PDL,189.9,13/03/2025 19:40:24
314,U91,159.5,17/05/2025 22:08:15
315,E10,191.9,12/04/2025 02:24:12
315,P95,206.9,12/04/2025 02:24:11
315,P98,214.9,12/04/2025 02:24:12
315,PDL,183.9,16/05/2025 03:56:17
315,U91,193.9,12/04/2025 02:24:11
319,E10,151.9,09/05/2025 08:42:07
319,P95,166.9,09/05/2025 08:42:06
319,P98,174.9,09/05/2025 08:44:11
319,PDL,165.9,12/05/2025 03:22:14
319,U91,153.9,09/05/2025 08:42:06
320,E10,162.9,16/05/2025 04:00:17
320,P95,177.9,16/05/2025 04:00:16
320,P98,185.9,16/05/2025 04:00:16
320,PDL,175.9,14/05/2025 03:46:47
320,U91,164.9,16/05/2025 04:00:15
322,E10,164.9,17/05/2025 22:35:34
322,P95,183.9,17/05/2025 22:35:34
322,P98,192.9,17/05/2025 22:35:34
322,PDL,179.9,18/05/2025 02:20:04
324,DL,181.9,07/05/2025 02:45:45
324,E10,153.9,17/05/2025 01:31:03
324,P95,172.9,17/05/2025 01:31:03
324,P98,180.9,17/05/2025 01:31:03
324,U91,155.9,17/05/2025 01:31:03
326,E10,157.9,17/05/2025 00:23:06
326,P95,176.9,17/05/2025 00:23:06
326,P98,185.9,17/05/2025 00:23:06
326,PDL,182.9,16/05/2025 05:01:45
327,P95,187.9,15/05/2025 03:23:22
327,P98,196.9,15/05/2025 03:23:22
327,PDL,190.9,15/05/2025 07:29:40
327,U91,168.9,15/05/2025 03:23:22
328,E10,161.9,18/05/2025 00:05:51
328,P95,180.9,18/05/2025 00:05:51
328,P98,189.9,18/05/2025 00:05:51
328,PDL,186.9,18/05/2025 00:05:51
329,E10,171.9,18/05/2025 02:25:19
329,P95,190.9,18/05/2025 02:25:19
329,P98,199.9,18/05/2025 02:25:19
329,PDL,189.9,13/05/2025 05:59:53
33,DL,171.9,13/05/2025 06:45:50
33,P95,183.9,08/05/2025 05:30:47
33,P98,191.9,08/05/2025 05:30:47
33,U91,168.9,08/05/2025 05:30:47
330,E10,171.9,18/05/2025 04:44:39
330,P95,185.9,18/05/2025 04:44:39
330,P98,194.9,18/05/2025 04:44:39
330,PDL,189.9,13/05/2025 23:25:05
331,E10,165.9,17/05/2025 04:07:56
331,P95,183.9,17/05/2025 04:07:56
331,P98,192.9,17/05/2025 04:07:56
331,PDL,193.9,14/05/2025 07:01:47
332,E10,165.9,15/05/2025 07:35:12
332,P95,184.9,15/05/2025 07:35:12
332,P98,193.9,15/05/2025 07:35:12
332,PDL,184.9,16/05/2025 08:41:43
334,E10,163.9,16/05/2025 05:07:14
334,P95,180.9,16/05/2025 05:07:14
334,P98,189.9,16/05/2025 05:07:14
334,PDL,180.9,15/05/2025 22:46:30
335,DL,180.9,16/05/2025 03:15:47
335,E10,167.9,16/05/2025 07:15:46
335,P95,184.9,16/05/2025 07:15:46
335,P98,192.9,16/05/2025 07:15:46
337,DL,179.9,04/04/2025 00:27:15
337,P95,187.9,16/05/2025 08:29:41
337,P98,196.9,16/05/2025 08:29:41
337,PDL,182.9,04/04/2025 00:27:15
337,U91,169.9,16/05/2025 08:29:41
338,DL,177.9,16/05/2025 01:35:07
338,E10,163.9,16/05/2025 08:33:37
338,P95,181.9,16/05/2025 08:33:37
338,P98,190.9,16/05/2025 08:33:37
338,PDL,179.9,14/05/2025 00:35:24
338,U91,166.9,16/05/2025 08:33:37
34,DL,183.9,01/05/2025 04:45:47
34,E10,163.9,18/05/2025 06:00:47
34,P95,182.9,18/05/2025 06:00:47
34,P98,190.9,18/05/2025 06:00:47
34,U91,165.9,18/05/2025 06:00:47
340,E10,189.9,01/04/2025 02:41:59
340,P95,206.9,01/04/2025 02:41:59
340,P98,214.9,01/04/2025 02:41:59
340,PDL,197.9,01/04/2025 02:41:59
343,E10,178.9,08/03/2025 00:48:48
343,P95,194.9,08/03/2025 00:48:48
343,P98,203.9,08/03/2025 00:48:48
343,PDL,188.9,05/05/2025 00:32:45
344,E10,163.9,17/05/2025 03:18:48
344,P95,180.9,17/05/2025 03:18:48
344,P98,189.9,17/05/2025 03:18:48
344,PDL,179.9,13/05/2025 03:43:37
345,E10,157.9,18/05/2025 01:04:48
345,P95,175.9,18/05/2025 01:04:48
345,P98,184.9,18/05/2025 01:04:48
345,PDL,183.9,08/05/2025 02:00:29
346,E10,155.9,18/05/2025 00:05:49
346,P98,183.9,18/05/2025 00:05:49
346,PDL,179.9,17/05/2025 04:00:07
346,U91,158.9,18/05/2025 00:05:49
347,DL,179.9,16/05/2025 03:15:47
347,E10,173.9,08/05/2025 05:20:39
347,P95,190.9,08/05/2025 05:20:39
347,P98,198.9,08/05/2025 05:20:39
347,U91,175.9,08/05/2025 05:20:39
348,P95,185.9,17/05/2025 03:18:48
348,P98,194.9,17/05/2025 03:18:48
348,PDL,179.9,16/05/2025 04:11:08
348,U91,168.9,17/05/2025 03:18:48
349,E10,155.9,16/05/2025 00:03:41
349,P95,173.9,16/05/2025 00:03:41
349,P98,182.9,16/05/2025 00:03:41
349,PDL,182.9,16/05/2025 00:03:41
35,DL,184.9,14/05/2025 04:30:46
35,E10,155.9,17/05/2025 01:35:40
35,P95,173.9,17/05/2025 01:35:40
35,P98,182.9,17/05/2025 01:35:40
35,PDL,188.9,14/05/2025 04:30:46
352,E10,171.9,16/05/2025 22:17:34
352,P98,199.9,16/05/2025 22:17:34
352,PDL,195.9,14/05/2025 06:47:21
352,U91,174.9,16/05/2025 22:17:34
354,P95,172.9,15/05/2025 07:36:26
354,P98,181.9,15/05/2025 07:36:26
354,PDL,183.9,04/05/2025 23:06:12
354,U91,155.9,15/05/2025 07:36:26
356,P95,179.9,17/05/2025 22:39:08
356,P98,188.9,17/05/2025 22:39:08
356,PDL,179.9,01/05/2025 05:10:59
356,U91,163.9,17/05/2025 22:39:08
357,E10,159.9,15/05/2025 23:02:44
357,P95,178.9,15/05/2025 23:02:44
357,P98,187.9,15/05/2025 23:02:44
357,PDL,182.9,16/05/2025 02:09:58
358,DL,171.9,12/05/2025 05:00:48
358,E10,161.9,17/05/2025 01:31:03
358,P95,178.9,17/05/2025 01:31:03
358,P98,186.9,17/05/2025 01:31:03
358,U91,163.9,17/05/2025 01:31:03
359,P98,187.9,15/05/2025 06:54:50
359,PDL,178.9,16/05/2025 08:25:56
359,U91,159.9,15/05/2025 06:54:50
36,DL,179.9,13/05/2025 06:30:53
36,E10,155.9,16/05/2025 02:20:42
36,P98,180.9,16/05/2025 02:20:42
36,PDL,183.9,13/05/2025 06:30:53
360,E10,161.9,14/05/2025 23:03:02
360,P95,180.9,14/05/2025 23:03:02
360,P98,189.9,14/05/2025 23:03:02
360,PDL,179.9,15/05/2025 07:33:16
361,P95,182.9,15/05/2025 07:47:58
361,P98,191.9,15/05/2025 07:47:58
361,PDL,184.9,16/05/2025 08:41:50
361,U91,165.9,15/05/2025 07:47:58
362,P95,179.9,18/05/2025 00:15:21
362,P98,188.9,18/05/2025 00:15:21
362,PDL,196.9,18/05/2025 01:01:04
362,U91,160.9,18/05/2025 00:15:21
363,P95,181.9,16/05/2025 00:55:35
363,P98,190.9,16/05/2025 00:55:35
363,PDL,179.9,16/05/2025 00:55:35
363,U91,162.9,16/05/2025 00:55:35
364,E10,170.9,16/05/2025 22:07:30
364,P95,188.9,16/05/2025 22:07:30
364,P98,197.9,16/05/2025 22:07:30
364,PDL,195.9,02/05/2025 01:05:20
365,E10,167.9,18/05/2025 04:58:51
365,P95,186.9,18/05/2025 04:58:51
365,P98,195.9,18/05/2025 04:58:51
365,PDL,196.9,09/05/2025 23:42:07
366,E10,169.9,14/05/2025 02:58:44
366,P95,186.9,14/05/2025 02:58:44
366,P98,195.9,14/05/2025 02:58:44
366,PDL,184.9,16/05/2025 00:07:20
367,E10,168.9,15/05/2025 07:02:26
367,P98,195.9,15/05/2025 07:02:26
367,PDL,185.9,15/05/2025 22:49:42
367,U91,171.9,15/05/2025 07:02:26
368,E10,191.9,06/05/2025 02:18:44
368,P95,210.9,06/05/2025 02:18:44
368,P98,219.9,06/05/2025 02:18:44
368,PDL,187.9,09/05/2025 04:36:21
369,DL,181.9,07/05/2025 02:45:45
369,E10,153.9,17/05/2025 01:31:03
369,P95,172.9,17/05/2025 01:31:03
369,P98,180.9,17/05/2025 01:31:03
369,U91,155.9,17/05/2025 01:31:03
37,DL,197.9,16/05/2025 03:15:47
37,E10,172.9,17/05/2025 01:15:44
37,P95,189.9,17/05/2025 01:15:44
37,P98,197.9,17/05/2025 01:15:44
370,E10,163.9,17/05/2025 03:24:00
370,P95,181.9,17/05/2025 03:24:00
370,P98,190.9,17/05/2025 03:24:00
370,PDL,173.9,18/05/2025 03:37:53
371,DL,182.9,06/05/2025 05:49:02
371,E10,177.9,17/04/2025 05:56:30
371,P95,195.9,17/04/2025 05:56:30
371,PDL,185.9,06/05/2025 05:49:02
372,DL,182.9,06/05/2025 05:44:16
372,E10,179.9,28/04/2025 22:47:03
372,P95,197.9,28/04/2025 22:47:03
372,P98,206.9,28/04/2025 22:47:03
372,PDL,185.9,06/05/2025 05:44:16
373,E10,168.9,17/05/2025 03:24:00
373,P98,193.9,16/05/2025 04:16:29
373,PDL,187.9,12/05/2025 06:10:27
373,U91,171.9,17/05/2025 03:24:00
375,DL,186.9,16/05/2025 00:27:47
375,E10,179.9,17/05/2025 06:33:50
375,P95,196.9,17/05/2025 06:33:50
375,P98,205.9,17/05/2025 06:33:50
375,PDL,189.9,16/05/2025 00:27:47
376,P95,190.9,16/05/2025 22:19:13
376,P98,199.9,16/05/2025 22:19:13
376,PDL,197.9,16/05/2025 06:01:57
376,U91,173.9,16/05/2025 22:19:13
377,DL,178.9,16/05/2025 02:23:32
377,E10,159.9,14/05/2025 23:00:38
377,P95,178.9,14/05/2025 23:00:38
377,P98,187.9,14/05/2025 23:00:38
377,PDL,181.9,16/05/2025 02:23:32
378,E10,167.9,07/05/2025 01:32:27
378,P98,195.9,07/05/2025 01:32:27
378,PDL,182.9,16/05/2025 08:41:43
378,U91,170.9,07/05/2025 01:32:27
379,P95,178.9,16/05/2025 22:21:01
379,P98,187.9,16/05/2025 22:21:01
379,PDL,188.9,16/05/2025 05:10:58
379,U91,161.9,16/05/2025 22:21:01
380,E10,173.9,17/05/2025 01:35:40
380,P95,188.9,17/05/2025 01:35:40
380,P98,196.9,17/05/2025 01:35:40
380,U91,175.9,17/05/2025 01:35:40
382,P95,182.9,13/05/2025 23:48:54
382,P98,191.9,13/05/2025 23:48:54
382,PDL,183.9,16/05/2025 01:58:44
382,U91,163.9,13/05/2025 23:48:54
383,P95,193.9,16/05/2025 08:31:41
383,P98,202.9,16/05/2025 08:31:41
383,PDL,185.9,16/05/2025 22:22:47
383,U91,174.9,16/05/2025 08:31:41
385,P95,194.9,26/03/2025 05:58:42
385,P98,202.9,07/03/2025 21:58:28
385,PDL,178.9,07/05/2025 22:59:14
385,U91,179.9,07/03/2025 21:58:28
386,E10,179.9,15/05/2025 05:52:57
386,P95,196.9,15/05/2025 05:52:57
386,P98,205.9,15/05/2025 05:52:57
386,PDL,195.9,15/05/2025 22:49:50
387,E10,159.9,12/05/2025 01:36:35
387,P95,177.9,12/05/2025 01:36:35
387,P98,186.9,12/05/2025 01:36:35
387,PDL,179.9,09/05/2025 00:03:10
388,E10,181.9,17/05/2025 06:33:47
388,P95,201.9,17/05/2025 06:33:47
388,P98,210.9,17/05/2025 06:33:47
388,PDL,196.9,16/05/2025 08:36:08
388,U91,184.9,17/05/2025 06:33:47
389,DL,175.9,15/05/2025 06:27:05
389,P95,204.9,02/05/2025 03:12:48
389,P98,210.9,02/05/2025 03:12:48
389,PDL,178.9,15/05/2025 06:27:05
389,U91,187.9,02/05/2025 03:12:48
39,DL,180.9,09/05/2025 03:15:48
39,E10,179.9,28/04/2025 23:05:39
39,P98,204.9,28/04/2025 23:05:39
39,PDL,184.9,09/05/2025 03:15:48
39,U91,181.9,28/04/2025 23:05:39
390,E10,183.9,16/05/2025 22:13:41
390,P95,202.9,16/05/2025 22:13:41
390,P98,211.9,16/05/2025 22:13:41
390,PDL,187.9,09/05/2025 23:22:28
391,DL,182.9,16/05/2025 03:00:51
391,E10,173.9,17/05/2025 01:35:40
391,P95,193.9,17/05/2025 01:35:40
391,P98,202.9,17/05/2025 01:35:40
391,U91,175.9,17/05/2025 01:35:40
394,E10,167.9,07/05/2025 04:44:45
394,P95,183.9,09/05/2025 23:33:10
394,P98,192.9,09/05/2025 23:33:10
394,PDL,177.9,16/05/2025 08:37:59
395,DL,174.9,15/05/2025 03:31:43
395,P95,188.9,24/03/2025 23:19:55
395,P98,195.9,26/03/2025 05:48:33
395,PDL,177.9,15/05/2025 03:31:43
395,U91,172.9,24/03/2025 23:19:55
396,P95,176.9,13/05/2025 02:55:33
396,P98,184.9,13/05/2025 02:55:33
396,PDL,185.9,08/05/2025 23:07:26
396,U91,161.9,13/05/2025 02:55:33
398,E10,188.9,01/05/2025 01:48:56
398,P95,206.9,01/05/2025 01:48:56
398,P98,215.9,01/05/2025 01:48:56
398,PDL,189.9,01/05/2025 01:48:56
399,E10,189.9,23/04/2025 02:11:21
399,P95,207.9,23/04/2025 02:11:21
399,P98,216.9,23/04/2025 02:11:21
399,PDL,189.9,08/05/2025 06:59:09
4,DL,171.9,13/05/2025 06:45:50
4,P95,183.9,13/05/2025 21:05:42
4,P98,191.9,13/05/2025 21:05:42
4,U91,168.9,13/05/2025 21:05:42
40,DL,175.9,13/05/2025 06:45:50
40,E10,159.9,10/05/2025 01:35:39
40,P95,176.9,10/05/2025 01:35:39
40,P98,184.9,10/05/2025 01:35:39
400,DL,185.9,09/05/2025 23:40:44
400,E10,191.9,06/05/2025 02:28:40
400,P95,209.9,06/05/2025 02:28:40
400,P98,218.9,06/05/2025 02:28:40
401,DL,186.9,06/05/2025 05:46:40
401,E10,159.9,17/05/2025 04:07:56
401,P95,177.9,17/05/2025 04:07:56
401,P98,186.9,17/05/2025 04:07:56
401,PDL,189.9,06/05/2025 05:46:40
402,DL,193.9,01/04/2025 02:05:40
402,E10,167.9,17/05/2025 01:35:40
402,P95,185.9,17/05/2025 01:35:40
402,P98,194.9,17/05/2025 01:35:40
403,E10,163.9,18/05/2025 01:19:05
403,P95,179.9,18/05/2025 01:19:05
403,P98,188.9,18/05/2025 01:19:05
403,PDL,185.9,07/05/2025 05:51:28
404,E10,164.9,14/05/2025 02:14:31
404,P95,181.9,14/05/2025 02:14:31
404,P98,190.9,14/05/2025 02:14:31
404,PDL,184.9,14/05/2025 02:14:31
405,E10,175.9,09/05/2025 00:03:07
405,P95,192.9,09/05/2025 00:03:07
405,P98,200.9,09/05/2025 00:03:07
405,PDL,185.9,11/05/2025 22:40:08
407,P95,185.9,14/05/2025 07:07:10
407,P98,193.9,14/05/2025 07:07:10
407,PDL,181.9,17/05/2025 03:05:51
407,U91,168.9,14/05/2025 07:07:10
408,E10,170.9,17/05/2025 02:52:59
408,P98,199.9,17/05/2025 02:52:59
408,PDL,177.9,12/05/2025 06:11:55
408,U91,173.9,17/05/2025 02:52:59
409,E10,169.9,17/05/2025 04:01:55
409,P95,188.9,17/05/2025 04:01:55
409,P98,197.9,17/05/2025 04:01:55
409,PDL,189.9,13/05/2025 23:23:39
41,DL,194.9,16/05/2025 03:20:41
41,E10,183.9,15/05/2025 05:15:47
41,P98,208.9,15/05/2025 05:15:47
41,PDL,198.9,16/05/2025 03:20:41
41,U91,185.9,15/05/2025 05:15:47
410,E10,155.9,17/05/2025 06:43:36
410,P95,174.9,17/05/2025 06:43:36
410,P98,183.9,17/05/2025 06:43:36
410,PDL,179.9,15/05/2025 07:48:02
412,P95,185.9,01/05/2025 00:35:14
412,P98,194.9,01/05/2025 00:35:14
412,PDL,181.9,08/05/2025 04:12:47
412,U91,169.9,01/05/2025 00:35:14
413,DL,186.9,16/05/2025 03:00:51
413,E10,163.9,17/05/2025 01:35:40
413,P95,180.9,17/05/2025 01:35:40
413,P98,188.9,17/05/2025 01:35:40
413,U91,165.9,17/05/2025 01:35:40
414,E10,177.9,17/05/2025 06:30:58
414,P95,195.9,17/05/2025 06:30:58
414,P98,204.9,17/05/2025 06:30:58
414,PDL,185.9,16/05/2025 06:48:24
415,E10,157.9,13/05/2025 04:23:06
415,P95,176.9,13/05/2025 04:23:06
415,P98,185.9,13/05/2025 04:23:06
415,PDL,177.9,16/05/2025 04:19:52
417,E10,165.9,14/05/2025 23:00:38
417,P95,184.9,14/05/2025 23:00:38
417,P98,193.9,14/05/2025 23:00:38
417,PDL,189.9,14/05/2025 23:00:38
42,DL,180.9,09/05/2025 03:05:38
42,E10,179.9,28/04/2025 23:15:47
42,LPG,126.9,07/04/2025 06:00:45
42,P98,204.9,28/04/2025 23:15:47
42,PDL,184.9,09/05/2025 03:05:38
42,U91,181.9,28/04/2025 23:15:47
423,E10,179.9,13/05/2025 05:46:26
423,P95,196.9,13/05/2025 05:46:26
423,P98,205.9,13/05/2025 05:46:26
423,PDL,189.9,09/05/2025 00:29:07
424,DL,179.9,13/05/2025 06:35:43
424,E10,166.9,13/05/2025 09:15:46
424,P98,194.9,13/05/2025 09:15:46
424,U91,168.9,13/05/2025 09:15:46
426,DL,173.5,08/05/2025 00:30:03
426,E10,159.5,15/05/2025 01:10:01
426,P95,175.5,15/05/2025 01:10:01
426,P98,182.5,15/05/2025 01:10:01
426,U91,161.5,15/05/2025 01:10:01
429,DL,187.9,21/04/2025 21:30:01
429,E10,179.9,17/05/2025 09:50:01
429,E85,219.9,21/09/2023 02:35:10
429,P98,202.9,17/05/2025 09:50:01
429,U91,181.9,17/05/2025 09:50:01
43,DL,177.9,16/05/2025 03:00:51
43,E10,171.9,17/05/2025 01:45:49
43,P95,189.9,17/05/2025 01:45:49
43,P98,198.9,17/05/2025 01:45:49
430,DL,172.5,04/05/2025 20:50:01
430,E10,166.5,01/05/2025 20:15:03
430,E85,219.9,21/09/2023 02:35:10
430,P98,187.5,16/05/2025 07:00:03
430,U91,168.5,01/05/2025 20:15:03
431,DL,177.4,15/05/2025 05:15:01
431,E10,172.4,11/05/2025 00:00:01
431,P98,193.9,16/05/2025 07:40:01
431,U91,174.4,11/05/2025 00:00:01
434,DL,162.9,28/04/2025 01:20:01
434,E10,170.5,14/05/2025 08:10:01
434,LPG,128.9,12/03/2025 02:37:41
434,P98,193.5,14/05/2025 08:10:01
434,U91,172.5,14/05/2025 08:10:01
435,DL,176.9,12/05/2025 04:05:42
435,E10,164.9,17/05/2025 01:05:39
435,P95,183.9,17/05/2025 01:05:39
435,P98,191.9,17/05/2025 01:05:39
435,U91,166.9,17/05/2025 01:05:39
436,DL,164.9,28/04/2025 01:00:01
436,E10,170.5,14/05/2025 08:45:02
436,LPG,128.9,12/03/2025 02:37:35
436,P98,193.5,14/05/2025 08:45:02
436,U91,172.5,14/05/2025 08:45:02
437,DL,192.8,16/05/2025 03:10:02
437,E10,176.9,13/05/2025 23:30:02
437,LPG,125.9,20/01/2025 00:40:02
437,P95,194.7,16/05/2025 03:10:02
437,P98,199.9,13/05/2025 23:30:02
437,U91,178.9,13/05/2025 23:30:02
439,DL,173.7,15/05/2025 21:35:01
439,E10,151.5,18/05/2025 02:55:01
439,P95,169.5,18/05/2025 02:55:01
439,P98,175.5,18/05/2025 02:55:01
439,PDL,175.7,15/05/2025 21:35:01
439,U91,153.5,18/05/2025 02:55:01
44,E10,178.9,17/05/2025 01:15:44
44,P95,197.9,17/05/2025 01:15:44
44,P98,205.9,18/05/2025 00:30:44
44,U91,180.9,17/05/2025 01:31:03
440,DL,173.9,15/05/2025 21:25:01
440,E10,151.7,18/05/2025 02:55:01
440,E85,219.9,21/09/2023 02:35:10
440,LPG,101.9,24/04/2025 03:15:02
440,P98,174.7,18/05/2025 02:55:01
440,U91,153.7,18/05/2025 02:55:01
441,DL,189.5,17/04/2025 02:10:02
441,E10,174.5,17/04/2025 02:10:02
441,P95,194.7,16/05/2025 03:10:02
441,P98,192.5,16/05/2025 07:05:02
441,PDL,191.5,17/04/2025 02:10:02
441,U91,176.5,17/04/2025 02:10:02
442,DL,167.5,09/05/2025 20:50:01
442,E10,164.5,13/05/2025 20:10:01
442,LPG,116.5,25/02/2025 23:20:01
442,P98,187.5,13/05/2025 20:10:01
442,U91,166.5,13/05/2025 20:10:01
444,DL,189.5,13/05/2025 23:45:02
444,E10,164.7,16/05/2025 02:00:01
444,LPG,119.9,14/05/2024 01:30:01
444,P98,204.7,16/05/2025 02:00:01
444,U91,166.7,16/05/2025 02:00:01
445,DL,184.9,11/05/2025 22:10:01
445,E10,177.5,11/05/2025 22:20:01
445,LPG,128.9,12/03/2025 02:37:49
445,P98,202.5,16/05/2025 02:50:02
445,U91,179.5,11/05/2025 22:20:01
446,DL,171.9,16/05/2025 03:15:47
446,E10,150.9,09/05/2025 05:05:38
446,P95,167.9,09/05/2025 05:05:38
446,P98,175.9,09/05/2025 05:05:38
447,DL,175.9,12/05/2025 04:05:42
447,E10,161.9,17/05/2025 01:15:44
447,P98,188.9,17/05/2025 01:15:44
447,U91,163.9,17/05/2025 01:15:44
449,DL,184.9,11/05/2025 22:10:01
449,E10,177.5,11/05/2025 22:15:03
449,P98,202.5,16/05/2025 03:10:02
449,U91,179.5,11/05/2025 22:15:03
45,DL,171.9,13/05/2025 06:45:50
45,E10,157.9,17/05/2025 01:15:44
45,P95,177.9,17/05/2025 01:15:44
45,P98,186.9,17/05/2025 01:15:44
45,U91,159.9,17/05/2025 01:15:44
451,DL,159.9,17/05/2025 00:45:01
451,E10,157.9,17/05/2025 00:45:01
451,LPG,121.9,25/09/2023 01:25:02
451,P95,181.7,16/05/2025 02:55:01
451,P98,185.7,17/05/2025 00:45:01
451,PDL,161.9,17/05/2025 00:45:01
451,U91,159.9,17/05/2025 00:45:01
453,DL,164.5,07/05/2025 02:35:02
453,E10,160.5,07/05/2025 02:35:02
453,LPG,123.9,22/01/2025 21:40:01
453,P95,183.5,16/05/2025 03:25:02
453,P98,183.5,07/05/2025 02:35:02
453,U91,162.5,07/05/2025 02:35:02
455,DL,166.9,07/05/2025 23:25:02
455,E10,161.9,14/05/2025 00:55:01
455,LPG,127.9,12/03/2025 02:38:24
455,P98,188.7,16/05/2025 03:10:02
455,U91,163.9,14/05/2025 00:55:01
457,DL,154.9,12/05/2025 21:35:01
457,LPG,113.9,21/04/2025 11:20:00
457,U91,153.7,12/05/2025 21:35:01
458,DL,173.9,16/05/2025 03:00:51
458,E10,161.9,17/05/2025 01:05:39
458,P95,180.9,17/05/2025 01:05:39
458,P98,188.9,17/05/2025 01:05:39
458,U91,163.9,17/05/2025 01:05:39
